user_id,chronotype,archetype,day,day_of_week,wake_time,task_id,task_name,task_type,duration_hours,deadline_day,deadline_hour,importance,cognitive_demand,is_buffer,user_accepted_buffer,assigned_block_type,assigned_hour,energy_at_assignment,vibe_before,vibe_after,completed_on_time,actual_duration_hours,was_abandoned,profile_completion_rate,profile_buffer_accept,profile_duration_ratio,profile_vibe_trend
morning_chronic_deadliner,morning,chronic_deadliner,26,Fri,6.6,morning_chronic_deadliner_t201,Database optimization,analytical,1.65,27,17,0.24,0.89,True,False,,,,0.64,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,26,Fri,6.6,morning_chronic_deadliner_t202,Organize drive folders,routine,0.25,27,15,0.43,0.35,True,False,,,,0.64,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,26,Fri,6.6,morning_chronic_deadliner_t203,Update project board,routine,0.86,27,9,0.57,0.29,True,True,analytical,8.2,0.78,0.64,0.56,1.0,1.09,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,26,Fri,6.6,morning_chronic_deadliner_t204,Plan marketing strategy,creative,0.65,27,20,0.69,0.63,True,False,,,,0.56,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,26,Fri,6.6,morning_chronic_deadliner_t206,Write social media content,creative,1.34,27,18,0.77,0.47,True,False,,,,0.56,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,26,Fri,6.6,morning_chronic_deadliner_t207,Analyze dataset,analytical,1.39,29,9,0.68,0.92,True,False,,,,0.56,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,26,Fri,6.6,morning_chronic_deadliner_t200,Order supplies,routine,1.25,30,11,0.96,0.22,True,False,,,,0.56,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t210,Write thesis section,analytical,3.26,27,12,0.88,0.82,False,,routine,7.4,0.41,0.62,0.46,1.0,4.31,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t211,Update documentation,routine,0.26,27,15,0.2,0.29,False,,analytical,11.7,0.62,0.46,0.37,0.0,0.23,True,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t212,Build ML pipeline,analytical,2.34,27,16,0.36,0.7,False,,analytical,11.9,0.58,0.37,0.49,1.0,2.82,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t208,Proof-read academic paper,analytical,2.43,28,21,0.26,0.91,True,False,,,,0.49,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t213,Proof-read academic paper,analytical,1.8,28,18,0.44,0.8,True,True,routine,14.8,0.34,0.49,0.38,1.0,2.3,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t214,Write unit tests,analytical,2.61,28,21,0.95,0.8,True,True,creative,17.1,0.45,0.38,0.19,0.0,3.8,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t215,Proof-read academic paper,analytical,1.86,28,15,0.27,0.76,True,True,routine,20.9,0.18,0.19,0.05,0.0,1.33,True,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,27,Sat,6.9,morning_chronic_deadliner_t209,Storyboard user flow,creative,1.7,29,13,0.71,0.46,True,False,,,,0.05,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t216,Submit weekly report,routine,0.59,28,13,0.99,0.18,False,,routine,7.1,0.4,0.59,0.65,1.0,0.76,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t217,Statistical modeling,analytical,2.64,28,17,0.72,0.84,False,,routine,7.9,0.41,0.65,0.38,0.0,1.79,True,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t218,Design UI mockup,creative,1.2,28,14,0.26,0.7,False,,analytical,9.6,0.66,0.38,0.12,0.0,0.51,True,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t222,Update project board,routine,0.29,28,12,0.54,0.34,False,,analytical,10.2,0.48,0.12,0.05,0.0,0.45,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t223,Update project board,routine,0.46,28,16,0.35,0.13,False,,analytical,10.6,0.45,0.05,0.05,0.0,0.62,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t220,Code review (complex),analytical,2.94,29,19,0.32,0.96,True,False,,,,0.05,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t219,Design UI mockup,creative,2.05,30,18,0.8,0.6,True,False,,,,0.05,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,28,Sun,6.6,morning_chronic_deadliner_t221,Design UI mockup,creative,1.01,30,16,0.84,0.41,True,False,,,,0.05,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t224,Refactor legacy module,analytical,2.19,29,16,0.22,0.83,False,,routine,6.5,0.37,0.49,0.36,0.0,3.2,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t225,Write research report,analytical,1.88,29,20,0.22,0.92,False,,analytical,9.7,0.65,0.36,0.55,1.0,2.23,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t226,Plan marketing strategy,creative,0.55,29,10,0.15,0.46,False,,analytical,11.9,0.66,0.55,0.37,0.0,0.78,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t227,Database optimization,analytical,3.01,29,19,0.76,0.85,False,,routine,12.7,0.27,0.37,0.32,1.0,3.49,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t228,Review meeting notes,routine,1.49,30,22,0.21,0.21,True,False,,,,0.32,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t229,Code review (complex),analytical,2.33,30,19,0.53,0.81,True,False,,,,0.32,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t230,Build ML pipeline,analytical,1.84,30,14,0.68,0.94,True,True,creative,16.2,0.43,0.32,0.08,0.0,2.8,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,29,Mon,6.0,morning_chronic_deadliner_t231,Reply to emails,routine,0.46,30,14,0.61,0.32,True,False,,,,0.08,,,,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t232,Draft pitch deck,creative,2.06,30,15,0.75,0.56,False,,routine,6.2,0.35,0.41,0.13,0.0,3.28,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t233,Write social media content,creative,2.16,30,12,0.31,0.44,False,,analytical,9.5,0.54,0.13,0.18,1.0,2.73,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t234,Solve algorithm problem,analytical,1.48,30,20,0.19,0.88,False,,routine,12.2,0.24,0.18,0.09,0.0,1.99,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t235,Organize drive folders,routine,0.75,30,22,0.82,0.23,False,,routine,14.2,0.25,0.09,0.17,1.0,0.93,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t236,Fill timesheet,routine,0.38,30,15,0.71,0.39,False,,routine,15.1,0.29,0.17,0.08,0.0,0.59,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t237,Draft pitch deck,creative,0.86,30,21,0.82,0.53,False,,routine,15.7,0.27,0.08,0.09,1.0,1.15,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t238,Design system architecture,analytical,1.39,30,15,0.33,0.99,False,,creative,16.9,0.35,0.09,0.05,1.0,1.83,False,0.65,0.2,1.3,-0.05
morning_chronic_deadliner,morning,chronic_deadliner,30,Tue,5.7,morning_chronic_deadliner_t239,Refactor legacy module,analytical,2.54,30,20,0.4,0.9,False,,creative,18.7,0.34,0.05,0.05,0.0,4.01,False,0.65,0.2,1.3,-0.05
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t002,Draft technical specification,analytical,1.01,1,15,0.88,0.96,False,,routine,5.9,0.35,0.4,0.39,1.0,1.06,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t004,Schedule meetings,routine,0.83,1,13,0.24,0.23,False,,routine,7.0,0.35,0.39,0.51,1.0,0.89,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t000,Record tutorial video,creative,1.3,2,12,0.63,0.43,True,True,routine,7.9,0.38,0.51,0.45,1.0,1.26,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t005,Analyze dataset,analytical,1.29,2,13,0.35,0.99,True,False,,,,0.45,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t007,Submit weekly report,routine,1.32,2,15,0.1,0.34,True,False,,,,0.45,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t003,Debug API endpoint,analytical,2.12,3,9,0.76,0.76,True,True,analytical,9.1,0.69,0.45,0.6,1.0,2.13,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t006,Write unit tests,analytical,3.31,3,17,0.65,0.94,True,False,,,,0.6,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,1,Mon,5.4,morning_steady_moderate_t001,Order supplies,routine,0.76,6,22,0.13,0.27,True,True,analytical,11.2,0.68,0.6,0.42,0.0,0.97,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t008,Draft technical specification,analytical,3.12,2,20,0.76,0.7,False,,routine,5.5,0.36,0.45,0.29,0.0,3.63,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t009,Update contact list,routine,0.71,2,12,0.82,0.28,False,,analytical,9.1,0.61,0.29,0.05,0.0,0.94,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t011,Proof-read academic paper,analytical,1.19,2,11,0.12,0.88,False,,analytical,10.1,0.45,0.05,0.05,1.0,1.3,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t013,Write project proposal,creative,2.09,2,20,0.9,0.6,False,,analytical,11.4,0.45,0.05,0.11,1.0,2.22,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t010,Code review (complex),analytical,3.35,3,20,0.44,0.79,True,True,routine,13.6,0.25,0.11,0.1,1.0,3.26,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t012,Organize drive folders,routine,0.89,3,22,0.62,0.22,True,True,creative,16.9,0.36,0.1,0.09,1.0,0.85,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t015,Fill timesheet,routine,1.19,4,12,0.17,0.26,True,True,creative,17.7,0.35,0.09,0.05,1.0,1.14,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,2,Tue,5.0,morning_steady_moderate_t014,Analyze dataset,analytical,3.23,7,21,0.12,0.8,True,False,,,,0.05,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t016,Design infographic,creative,1.97,3,9,0.51,0.49,False,,routine,6.4,0.35,0.41,0.22,0.0,2.14,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t020,Order supplies,routine,0.9,3,17,0.29,0.29,False,,analytical,8.5,0.58,0.22,0.31,1.0,0.82,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t021,Code review (complex),analytical,3.26,3,9,0.21,0.77,False,,analytical,9.4,0.62,0.31,0.49,1.0,3.38,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t022,Financial analysis,analytical,2.52,3,22,0.36,0.71,False,,routine,12.7,0.3,0.49,0.25,0.0,3.2,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t023,Reply to emails,routine,0.31,3,19,0.72,0.28,False,,routine,15.9,0.31,0.25,0.39,1.0,0.29,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t018,Design UI mockup,creative,1.59,5,14,0.2,0.63,True,False,,,,0.39,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t019,Team standup meeting,routine,1.12,5,16,0.26,0.34,True,True,creative,16.2,0.45,0.39,0.35,1.0,1.1,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,3,Wed,5.9,morning_steady_moderate_t017,Database optimization,analytical,2.63,6,14,0.18,0.91,True,False,,,,0.35,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t025,Build ML pipeline,analytical,1.95,4,22,0.15,0.89,False,,routine,6.7,0.32,0.29,0.24,0.0,2.31,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t026,Solve algorithm problem,analytical,1.01,4,19,0.9,0.82,False,,analytical,9.0,0.59,0.24,0.39,1.0,0.93,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t027,Compose newsletter,creative,1.57,5,9,0.45,0.53,True,True,analytical,9.9,0.66,0.39,0.39,1.0,1.55,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t028,Write social media content,creative,1.41,5,11,0.81,0.55,True,True,analytical,11.5,0.59,0.39,0.16,1.0,1.54,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t029,Create presentation slides,creative,1.92,5,11,0.11,0.65,True,True,routine,13.0,0.26,0.16,0.05,0.0,1.24,True,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t031,Update project board,routine,0.51,5,14,0.85,0.27,True,True,routine,14.3,0.24,0.05,0.26,1.0,0.55,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t024,Solve algorithm problem,analytical,2.73,7,13,0.5,0.72,True,True,routine,14.8,0.28,0.26,0.24,1.0,2.62,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,4,Thu,6.2,morning_steady_moderate_t030,Team standup meeting,routine,1.46,7,21,0.29,0.28,True,True,creative,17.4,0.4,0.24,0.13,1.0,1.33,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t032,Reply to emails,routine,0.57,5,19,0.42,0.31,False,,routine,5.8,0.33,0.3,0.39,1.0,0.54,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t033,Solve algorithm problem,analytical,1.24,5,16,0.65,0.9,False,,routine,6.3,0.35,0.39,0.27,1.0,1.18,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t034,Team standup meeting,routine,0.88,5,18,0.93,0.12,False,,routine,7.5,0.32,0.27,0.43,1.0,0.94,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t035,Reply to emails,routine,0.25,5,21,0.25,0.34,False,,analytical,8.5,0.68,0.43,0.44,1.0,0.26,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t038,Proof-read academic paper,analytical,1.86,6,12,0.88,0.77,True,False,,,,0.44,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t039,Draft pitch deck,creative,0.58,7,16,0.62,0.67,True,False,,,,0.44,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t036,Statistical modeling,analytical,2.64,8,13,0.28,0.77,True,True,analytical,8.7,0.68,0.44,0.68,1.0,2.75,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,5,Fri,5.3,morning_steady_moderate_t037,Plan marketing strategy,creative,2.22,10,12,0.42,0.45,True,True,analytical,11.5,0.71,0.68,0.58,0.0,1.28,True,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t043,Sketch wireframes,creative,0.72,6,12,0.9,0.59,False,,routine,6.3,0.32,0.27,0.27,1.0,0.7,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t044,Review meeting notes,routine,0.96,6,20,0.2,0.22,False,,routine,7.0,0.32,0.27,0.41,1.0,0.99,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t045,Statistical modeling,analytical,2.34,6,10,0.14,0.88,False,,routine,8.0,0.35,0.41,0.54,1.0,2.15,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t047,Design UI mockup,creative,1.5,6,13,0.89,0.46,False,,analytical,10.1,0.65,0.54,0.46,1.0,1.39,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t041,Draft pitch deck,creative,2.34,7,18,0.28,0.47,True,False,,,,0.46,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t042,Fill timesheet,routine,1.14,7,16,0.81,0.26,True,False,,,,0.46,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t046,Storyboard user flow,creative,0.57,7,19,0.56,0.64,True,True,analytical,11.5,0.62,0.46,0.18,0.0,0.65,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,6,Sat,5.8,morning_steady_moderate_t040,Refactor legacy module,analytical,2.36,11,22,0.69,0.95,True,True,routine,12.2,0.24,0.18,0.05,1.0,2.37,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t048,Write research report,analytical,2.92,7,20,0.91,0.91,False,,routine,6.8,0.29,0.16,0.05,1.0,2.77,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t051,Submit weekly report,routine,1.1,7,10,0.77,0.24,False,,analytical,9.6,0.5,0.05,0.05,0.0,1.18,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t052,Team standup meeting,routine,0.82,7,10,0.23,0.24,False,,analytical,10.8,0.45,0.05,0.05,0.0,1.01,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t050,Write research report,analytical,2.37,8,13,0.99,0.7,True,False,,,,0.05,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t049,Create presentation slides,creative,1.65,9,20,0.13,0.49,True,True,analytical,11.8,0.45,0.05,0.05,1.0,1.65,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t054,Attend training video,routine,0.37,9,18,0.4,0.4,True,True,routine,13.4,0.24,0.05,0.14,1.0,0.35,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t053,Proof-read academic paper,analytical,1.03,10,11,0.66,0.81,True,False,,,,0.14,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,7,Sun,6.3,morning_steady_moderate_t055,Draft technical specification,analytical,2.77,10,10,0.19,0.95,True,True,routine,13.8,0.26,0.14,0.17,1.0,2.52,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t056,Refactor legacy module,analytical,3.47,8,19,0.65,0.88,False,,routine,6.5,0.29,0.15,0.05,0.0,4.21,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t057,Mind-map project scope,creative,2.13,8,13,0.4,0.5,False,,analytical,10.7,0.45,0.05,0.05,1.0,2.21,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t058,Fill timesheet,routine,0.43,8,9,0.5,0.21,False,,routine,12.9,0.21,0.05,0.14,1.0,0.47,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t059,Design system architecture,analytical,1.93,8,18,0.75,0.84,False,,routine,13.4,0.26,0.14,0.16,1.0,1.79,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t060,Database optimization,analytical,1.76,8,12,0.46,0.75,False,,routine,15.2,0.29,0.16,0.05,0.0,1.0,True,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t061,Proof-read academic paper,analytical,1.8,8,9,0.56,0.92,False,,creative,16.2,0.34,0.05,0.05,1.0,1.97,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t063,Create presentation slides,creative,0.84,8,22,0.38,0.49,False,,creative,18.2,0.34,0.05,0.21,1.0,0.82,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,8,Mon,6.0,morning_steady_moderate_t062,Code review (complex),analytical,1.26,13,15,0.81,0.89,True,True,creative,19.0,0.39,0.21,0.05,0.0,1.65,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t064,Write research report,analytical,3.31,9,11,0.89,0.75,False,,routine,6.5,0.29,0.15,0.05,0.0,4.25,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t068,Organize drive folders,routine,1.45,9,17,0.1,0.31,False,,analytical,10.8,0.45,0.05,0.05,1.0,1.37,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t071,Write thesis section,analytical,2.43,9,22,0.46,0.98,False,,routine,12.1,0.21,0.05,0.09,1.0,2.24,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t065,Fill timesheet,routine,1.19,10,22,0.2,0.32,True,True,routine,14.4,0.25,0.09,0.22,1.0,1.15,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t069,Brainstorm feature ideas,creative,1.33,10,9,0.26,0.65,True,False,,,,0.22,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t067,Reply to emails,routine,1.03,11,15,0.4,0.3,True,True,routine,15.5,0.3,0.22,0.53,1.0,0.94,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t070,Clean inbox,routine,1.46,11,22,0.54,0.37,True,False,,,,0.53,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,9,Tue,6.0,morning_steady_moderate_t066,Plan marketing strategy,creative,1.74,14,22,0.58,0.56,True,False,,,,0.53,,,,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,10,Wed,5.8,morning_steady_moderate_t072,Design system architecture,analytical,2.31,10,14,0.38,0.97,False,,routine,6.3,0.29,0.15,0.12,1.0,2.19,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,10,Wed,5.8,morning_steady_moderate_t073,Write thesis section,analytical,2.86,10,19,0.26,0.87,False,,analytical,8.5,0.53,0.12,0.23,1.0,2.68,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,10,Wed,5.8,morning_steady_moderate_t075,Write project proposal,creative,1.89,10,15,0.25,0.65,False,,analytical,11.2,0.52,0.23,0.09,1.0,1.98,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,10,Wed,5.8,morning_steady_moderate_t076,Clean inbox,routine,0.44,10,13,0.88,0.29,False,,routine,13.2,0.25,0.09,0.19,1.0,0.43,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,10,Wed,5.8,morning_steady_moderate_t079,Sketch wireframes,creative,2.22,10,13,0.44,0.51,False,,routine,13.6,0.27,0.19,0.28,1.0,2.23,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,10,Wed,5.8,morning_steady_moderate_t074,Plan marketing strategy,creative,0.95,11,10,0.96,0.44,True,True,routine,15.8,0.32,0.28,0.22,1.0,1.02,False,0.78,0.6,1.05,0.0
morning_steady_moderate,morning,steady_moderate,10,Wed,5.8,morning_steady_moderate_t077,Draft technical specification,analytical,3.43,11,22,0.31,0.74,True,False,,,,0.22,,,,False,0.78,0.6,1.05,0.0
